basket_id,schuljahr_label,product_id,product_name,quantity,unit_price,total_price,is_mixed_order
B01625,Klasse 7,1047,Wissenschaftlicher Taschenrechner Casio fx-87DE X,1,24.99,24.99,0
B01626,Klasse 5,1018,Tuschkasten K12 (12 Farben),1,9.95,9.95,0
B01626,Klasse 5,1017,Zeichenblock A3 (20 Blatt),1,2.49,2.49,0
B01626,Klasse 5,1029,Geodreieck 16 cm transparent Aristo,1,1.2,1.2,0
B01626,Klasse 5,1031,Füllfederhalter Lamy Safari M,1,19.9,19.9,0
B01626,Klasse 5,1043,Textmarker-Set 4 Farben Stabilo Boss,1,4.99,4.99,0
B01626,Klasse 5,1027,Collegeblock A4 kariert (80 Blatt),3,1.79,5.37,0
B01626,Klasse 5,1032,Tintenpatronen blau T10 (5er Pack),1,1.8,1.8,0
B01627,Klasse 9,1034,Schulkompass Zirkel Staedtler,1,8.5,8.5,0
B01627,Klasse 9,1035,Buntstifte 24er Set dreikant,1,8.99,8.99,0
B01627,Klasse 9,1046,Ordner A4 breit 80mm schwarz,2,3.49,6.98,0
B01627,Klasse 9,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,0
B01627,Klasse 9,1040,Schnellhefter A4 Kunststoff grün,2,0.5,1.0,0
B01628,Klasse 3,1017,Zeichenblock A3 (20 Blatt),1,2.49,2.49,0
B01628,Klasse 3,1016,Sammelbox A4 Karton blau,1,2.49,2.49,0
B01628,Klasse 3,1005,Rechenheft A4 Lineatur 7 (7x7mm Kästchen),5,0.99,4.95,0
B01628,Klasse 3,1023,Hausaufgabenheft Grundschule A5,1,1.99,1.99,0
B01628,Klasse 3,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,0
B01628,Klasse 3,1033,Tintenkiller Super Pirat (2er Pack),2,2.49,4.98,0
B01628,Klasse 3,1042,Schnellhefter A4 Kunststoff orange,3,0.5,1.5,0
B01628,Klasse 3,1014,Doppelanspitzer Dose Trio Grip,1,2.99,2.99,0
B01629,Klasse 4,1008,Buntstifte 12er Set dreikant (dick),1,5.49,5.49,0
B01629,Klasse 4,1040,Schnellhefter A4 Kunststoff grün,2,0.5,1.0,0
B01629,Klasse 4,1018,Tuschkasten K12 (12 Farben),1,9.95,9.95,0
B01629,Klasse 4,1042,Schnellhefter A4 Kunststoff orange,5,0.5,2.5,0
B01629,Klasse 4,1017,Zeichenblock A3 (20 Blatt),1,2.49,2.49,0
B01629,Klasse 4,1014,Doppelanspitzer Dose Trio Grip,1,2.99,2.99,0
B01629,Klasse 4,1015,Radiergummi soft (für Bleistifte),1,0.8,0.8,0
B01629,Klasse 4,1004,Schulheft A4 Lineatur 4 (16 Blatt),5,0.99,4.95,0
B01629,Klasse 4,1013,Klebestift Uhu Renature 21g,1,1.89,1.89,0
B01630,Klasse 1,1008,Buntstifte 12er Set dreikant (dick),1,5.49,5.49,0
B01630,Klasse 1,1011,Bastelschere rund 13cm Rechtshänder,1,2.2,2.2,0
B01630,Klasse 1,1017,Zeichenblock A3 (20 Blatt),1,2.49,2.49,0
B01630,Klasse 1,1048,Hausaufgabenheft A5 Classic,1,1.99,1.99,0
B01630,Klasse 1,1040,Schnellhefter A4 Kunststoff grün,1,0.5,0.5,0
B01630,Klasse 1,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,0
B01630,Klasse 1,1018,Tuschkasten K12 (12 Farben),1,9.95,9.95,0
B01630,Klasse 1,1038,Schnellhefter A4 Kunststoff blau,1,0.5,0.5,0
B01631,Klasse 8,1046,Ordner A4 breit 80mm schwarz,3,3.49,10.47,0
B01631,Klasse 8,1041,Schnellhefter A4 Kunststoff gelb,2,0.5,1.0,0
B01631,Klasse 8,1025,Schulheft A4 kariert Lineatur 22 (16 Blatt),5,0.99,4.95,0
B01631,Klasse 8,1038,Schnellhefter A4 Kunststoff blau,3,0.5,1.5,0
B01631,Klasse 8,1030,Geodreieck 22 cm Griff transparent,1,2.1,2.1,0
B01632,Klasse 3,1040,Schnellhefter A4 Kunststoff grün,3,0.5,1.5,0
B01632,Klasse 3,1013,Klebestift Uhu Renature 21g,1,1.89,1.89,0
B01632,Klasse 3,1039,Schnellhefter A4 Kunststoff rot,1,0.5,0.5,0
B01632,Klasse 3,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,0
B01632,Klasse 3,1032,Tintenpatronen blau T10 (5er Pack),3,1.8,5.4,0
B01632,Klasse 3,1017,Zeichenblock A3 (20 Blatt),1,2.49,2.49,0
B01632,Klasse 3,1005,Rechenheft A4 Lineatur 7 (7x7mm Kästchen),2,0.99,1.98,0
B01632,Klasse 3,1022,Schreiblern-Füller Lamy ABC,1,14.5,14.5,0
B01633,Klasse 12,1044,Fineliner 10er Set Stabilo Point 88,1,7.99,7.99,0
B01633,Klasse 12,1057,Textmarker-Set Pastell 6 Farben Stabilo Boss,1,6.99,6.99,0
B01633,Klasse 12,1055,Kugelschreiber Grip 2011 M blau (dokumentenecht),1,4.5,4.5,0
B01633,Klasse 12,1037,Lineal 30cm Kunststoff transparent,1,1.1,1.1,0
B01634,Klasse 11,1050,Oxford Collegeblock A4 liniert (90g Papier),3,2.79,8.37,0
B01634,Klasse 11,1037,Lineal 30cm Kunststoff transparent,1,1.1,1.1,0
B01635,Klasse 1,1001,Schreiblernheft A4 Lineatur 1 (16 Blatt),5,0.99,4.95,0
B01635,Klasse 1,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,0
B01635,Klasse 1,1038,Schnellhefter A4 Kunststoff blau,2,0.5,1.0,0
B01635,Klasse 1,1008,Buntstifte 12er Set dreikant (dick),1,5.49,5.49,0
B01635,Klasse 1,1009,Wachsmalkreiden 12er Set (wasservermalbar),1,6.99,6.99,0
B01635,Klasse 1,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,0
B01635,Klasse 1,1012,Bastelschere rund 13cm Linkshänder,1,2.2,2.2,0
B01636,Klasse 8 & 9,1041,Schnellhefter A4 Kunststoff gelb,3,0.5,1.5,1
B01636,Klasse 8 & 9,1025,Schulheft A4 kariert Lineatur 22 (16 Blatt),3,0.99,2.97,1
B01636,Klasse 8 & 9,1017,Zeichenblock A3 (20 Blatt),1,2.49,2.49,1
B01636,Klasse 8 & 9,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,1
B01636,Klasse 8 & 9,1032,Tintenpatronen blau T10 (5er Pack),2,1.8,3.6,1
B01636,Klasse 8 & 9,1034,Schulkompass Zirkel Staedtler,1,8.5,8.5,1
B01636,Klasse 8 & 9,1048,Hausaufgabenheft A5 Classic,1,1.99,1.99,1
B01636,Klasse 8 & 9,1046,Ordner A4 breit 80mm schwarz,2,3.49,6.98,1
B01636,Klasse 8 & 9,1029,Geodreieck 16 cm transparent Aristo,1,1.2,1.2,1
B01636,Klasse 8 & 9,1033,Tintenkiller Super Pirat (2er Pack),2,2.49,4.98,1
B01637,Klasse 2,1013,Klebestift Uhu Renature 21g,1,1.89,1.89,0
B01637,Klasse 2,1023,Hausaufgabenheft Grundschule A5,1,1.99,1.99,0
B01637,Klasse 2,1038,Schnellhefter A4 Kunststoff blau,1,0.5,0.5,0
B01637,Klasse 2,1040,Schnellhefter A4 Kunststoff grün,3,0.5,1.5,0
B01637,Klasse 2,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,0
B01637,Klasse 2,1012,Bastelschere rund 13cm Linkshänder,1,2.2,2.2,0
B01637,Klasse 2,1014,Doppelanspitzer Dose Trio Grip,1,2.99,2.99,0
B01637,Klasse 2,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,0
B01637,Klasse 2,1009,Wachsmalkreiden 12er Set (wasservermalbar),1,6.99,6.99,0
B01638,Klasse 3 & 6,1045,Ringbuch A4 schmal 25mm,2,2.99,5.98,1
B01638,Klasse 3 & 6,1026,Vokabelheft A5 Lineatur 53 (32 Blatt),1,1.29,1.29,1
B01638,Klasse 3 & 6,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,1
B01638,Klasse 3 & 6,1047,Wissenschaftlicher Taschenrechner Casio fx-87DE X,1,24.99,24.99,1
B01638,Klasse 3 & 6,1029,Geodreieck 16 cm transparent Aristo,1,1.2,1.2,1
B01638,Klasse 3 & 6,1018,Tuschkasten K12 (12 Farben),1,9.95,9.95,1
B01638,Klasse 3 & 6,1013,Klebestift Uhu Renature 21g,1,1.89,1.89,1
B01638,Klasse 3 & 6,1039,Schnellhefter A4 Kunststoff rot,5,0.5,2.5,1
B01638,Klasse 3 & 6,1011,Bastelschere rund 13cm Rechtshänder,1,2.2,2.2,1
B01638,Klasse 3 & 6,1012,Bastelschere rund 13cm Linkshänder,1,2.2,2.2,1
B01638,Klasse 3 & 6,1003,Schreiblernheft A4 Lineatur 3 (16 Blatt),2,0.99,1.98,1
B01639,Klasse 6,1060,Prospekthüllen A4 transparent 100er Pack,1,3.99,3.99,0
B01639,Klasse 6,1017,Zeichenblock A3 (20 Blatt),1,2.49,2.49,0
B01639,Klasse 6,1043,Textmarker-Set 4 Farben Stabilo Boss,1,4.99,4.99,0
B01639,Klasse 6,1032,Tintenpatronen blau T10 (5er Pack),1,1.8,1.8,0
B01640,Klasse 1,1011,Bastelschere rund 13cm Rechtshänder,1,2.2,2.2,0
B01640,Klasse 1,1038,Schnellhefter A4 Kunststoff blau,1,0.5,0.5,0
B01640,Klasse 1,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,0
B01640,Klasse 1,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,0
B01640,Klasse 1,1042,Schnellhefter A4 Kunststoff orange,3,0.5,1.5,0
B01640,Klasse 1,1015,Radiergummi soft (für Bleistifte),1,0.8,0.8,0
B01640,Klasse 1,1005,Rechenheft A4 Lineatur 7 (7x7mm Kästchen),5,0.99,4.95,0
B01640,Klasse 1,1040,Schnellhefter A4 Kunststoff grün,1,0.5,0.5,0
B01641,Klasse 5 & 7,1018,Tuschkasten K12 (12 Farben),1,9.95,9.95,1
B01641,Klasse 5 & 7,1039,Schnellhefter A4 Kunststoff rot,1,0.5,0.5,1
B01641,Klasse 5 & 7,1029,Geodreieck 16 cm transparent Aristo,1,1.2,1.2,1
B01641,Klasse 5 & 7,1046,Ordner A4 breit 80mm schwarz,3,3.49,10.47,1
B01641,Klasse 5 & 7,1030,Geodreieck 22 cm Griff transparent,1,2.1,2.1,1
B01641,Klasse 5 & 7,1044,Fineliner 10er Set Stabilo Point 88,1,7.99,7.99,1
B01641,Klasse 5 & 7,1017,Zeichenblock A3 (20 Blatt),1,2.49,2.49,1
B01641,Klasse 5 & 7,1008,Buntstifte 12er Set dreikant (dick),1,5.49,5.49,1
B01641,Klasse 5 & 7,1040,Schnellhefter A4 Kunststoff grün,3,0.5,1.5,1
B01641,Klasse 5 & 7,1045,Ringbuch A4 schmal 25mm,2,2.99,5.98,1
B01642,Klasse 10,1027,Collegeblock A4 kariert (80 Blatt),2,1.79,3.58,0
B01642,Klasse 10,1042,Schnellhefter A4 Kunststoff orange,5,0.5,2.5,0
B01643,Klasse 7,1025,Schulheft A4 kariert Lineatur 22 (16 Blatt),5,0.99,4.95,0
B01643,Klasse 7,1024,Schulheft A4 liniert Lineatur 21 (16 Blatt),5,0.99,4.95,0
B01643,Klasse 7,1029,Geodreieck 16 cm transparent Aristo,1,1.2,1.2,0
B01643,Klasse 7,1061,Tintenroller Pilot Frixion Ball 0.7 schwarz,2,3.29,6.58,0
B01643,Klasse 7,1044,Fineliner 10er Set Stabilo Point 88,1,7.99,7.99,0
B01644,Klasse 7 & 9,1060,Prospekthüllen A4 transparent 100er Pack,1,3.99,3.99,1
B01644,Klasse 7 & 9,1026,Vokabelheft A5 Lineatur 53 (32 Blatt),2,1.29,2.58,1
B01644,Klasse 7 & 9,1015,Radiergummi soft (für Bleistifte),1,0.8,0.8,1
B01644,Klasse 7 & 9,1035,Buntstifte 24er Set dreikant,1,8.99,8.99,1
B01644,Klasse 7 & 9,1052,Formelsammlung Mathematik/Physik/Chemie Duden,1,12.99,12.99,1
B01644,Klasse 7 & 9,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,1
B01644,Klasse 7 & 9,1059,Karteikarten A7 liniert 100 Stück,1,1.49,1.49,1
B01644,Klasse 7 & 9,1028,Collegeblock A4 liniert (80 Blatt),5,1.79,8.95,1
B01644,Klasse 7 & 9,1037,Lineal 30cm Kunststoff transparent,1,1.1,1.1,1
B01644,Klasse 7 & 9,1018,Tuschkasten K12 (12 Farben),1,9.95,9.95,1
B01644,Klasse 7 & 9,1030,Geodreieck 22 cm Griff transparent,1,2.1,2.1,1
B01645,Klasse 11,1030,Geodreieck 22 cm Griff transparent,1,2.1,2.1,0
B01645,Klasse 11,1052,Formelsammlung Mathematik/Physik/Chemie Duden,1,12.99,12.99,0
B01646,Klasse 8,1031,Füllfederhalter Lamy Safari M,1,19.9,19.9,0
B01646,Klasse 8,1028,Collegeblock A4 liniert (80 Blatt),3,1.79,5.37,0
B01646,Klasse 8,1043,Textmarker-Set 4 Farben Stabilo Boss,1,4.99,4.99,0
B01647,Klasse 11,1055,Kugelschreiber Grip 2011 M blau (dokumentenecht),2,4.5,9.0,0
B01647,Klasse 11,1037,Lineal 30cm Kunststoff transparent,1,1.1,1.1,0
B01647,Klasse 11,1051,Grafikrechner Casio FX-CG50,1,119.0,119.0,0
B01647,Klasse 11,1061,Tintenroller Pilot Frixion Ball 0.7 schwarz,2,3.29,6.58,0
B01647,Klasse 11,1057,Textmarker-Set Pastell 6 Farben Stabilo Boss,1,6.99,6.99,0
B01648,Klasse 3,1042,Schnellhefter A4 Kunststoff orange,2,0.5,1.0,0
B01648,Klasse 3,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,0
B01648,Klasse 3,1016,Sammelbox A4 Karton blau,2,2.49,4.98,0
B01648,Klasse 3,1012,Bastelschere rund 13cm Linkshänder,1,2.2,2.2,0
B01648,Klasse 3,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,0
B01648,Klasse 3,1039,Schnellhefter A4 Kunststoff rot,2,0.5,1.0,0
B01648,Klasse 3,1015,Radiergummi soft (für Bleistifte),1,0.8,0.8,0
B01648,Klasse 3,1013,Klebestift Uhu Renature 21g,1,1.89,1.89,0
B01648,Klasse 3,1008,Buntstifte 12er Set dreikant (dick),1,5.49,5.49,0
B01649,Klasse 12,1046,Ordner A4 breit 80mm schwarz,2,3.49,6.98,0
B01649,Klasse 12,1054,Ringbucheinlagen A4 kariert 100 Blatt,5,2.29,11.45,0
B01649,Klasse 12,1045,Ringbuch A4 schmal 25mm,5,2.99,14.95,0
B01649,Klasse 12,1056,Kugelschreiber Grip 2011 M schwarz,2,4.5,9.0,0
B01650,Klasse 4 & 5,1004,Schulheft A4 Lineatur 4 (16 Blatt),10,0.99,9.9,1
B01650,Klasse 4 & 5,1039,Schnellhefter A4 Kunststoff rot,2,0.5,1.0,1
B01650,Klasse 4 & 5,1015,Radiergummi soft (für Bleistifte),1,0.8,0.8,1
B01650,Klasse 4 & 5,1037,Lineal 30cm Kunststoff transparent,1,1.1,1.1,1
B01650,Klasse 4 & 5,1024,Schulheft A4 liniert Lineatur 21 (16 Blatt),2,0.99,1.98,1
B01650,Klasse 4 & 5,1027,Collegeblock A4 kariert (80 Blatt),5,1.79,8.95,1
B01650,Klasse 4 & 5,1048,Hausaufgabenheft A5 Classic,1,1.99,1.99,1
B01650,Klasse 4 & 5,1042,Schnellhefter A4 Kunststoff orange,1,0.5,0.5,1
B01650,Klasse 4 & 5,1032,Tintenpatronen blau T10 (5er Pack),1,1.8,1.8,1
B01650,Klasse 4 & 5,1054,Ringbucheinlagen A4 kariert 100 Blatt,1,2.29,2.29,1
B01650,Klasse 4 & 5,1041,Schnellhefter A4 Kunststoff gelb,2,0.5,1.0,1
B01651,Klasse 4,1031,Füllfederhalter Lamy Safari M,1,19.9,19.9,0
B01651,Klasse 4,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,0
B01651,Klasse 4,1017,Zeichenblock A3 (20 Blatt),1,2.49,2.49,0
B01651,Klasse 4,1012,Bastelschere rund 13cm Linkshänder,1,2.2,2.2,0
B01651,Klasse 4,1042,Schnellhefter A4 Kunststoff orange,1,0.5,0.5,0
B01651,Klasse 4,1023,Hausaufgabenheft Grundschule A5,1,1.99,1.99,0
B01651,Klasse 4,1029,Geodreieck 16 cm transparent Aristo,1,1.2,1.2,0
B01651,Klasse 4,1027,Collegeblock A4 kariert (80 Blatt),1,1.79,1.79,0
B01652,Klasse 6,1045,Ringbuch A4 schmal 25mm,3,2.99,8.97,0
B01652,Klasse 6,1040,Schnellhefter A4 Kunststoff grün,2,0.5,1.0,0
B01652,Klasse 6,1060,Prospekthüllen A4 transparent 100er Pack,1,3.99,3.99,0
B01652,Klasse 6,1033,Tintenkiller Super Pirat (2er Pack),2,2.49,4.98,0
B01653,Klasse 8,1034,Schulkompass Zirkel Staedtler,1,8.5,8.5,0
B01653,Klasse 8,1046,Ordner A4 breit 80mm schwarz,3,3.49,10.47,0
B01653,Klasse 8,1044,Fineliner 10er Set Stabilo Point 88,1,7.99,7.99,0
B01654,Klasse 1,1016,Sammelbox A4 Karton blau,2,2.49,4.98,0
B01654,Klasse 1,1021,Knete-Unterlage Kunststoff A3,1,1.99,1.99,0
B01654,Klasse 1,1009,Wachsmalkreiden 12er Set (wasservermalbar),1,6.99,6.99,0
B01654,Klasse 1,1008,Buntstifte 12er Set dreikant (dick),1,5.49,5.49,0
B01654,Klasse 1,1005,Rechenheft A4 Lineatur 7 (7x7mm Kästchen),5,0.99,4.95,0
B01654,Klasse 1,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,0
B01654,Klasse 1,1023,Hausaufgabenheft Grundschule A5,1,1.99,1.99,0
B01655,Klasse 2,1014,Doppelanspitzer Dose Trio Grip,1,2.99,2.99,0
B01655,Klasse 2,1015,Radiergummi soft (für Bleistifte),1,0.8,0.8,0
B01655,Klasse 2,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,0
B01655,Klasse 2,1038,Schnellhefter A4 Kunststoff blau,5,0.5,2.5,0
B01655,Klasse 2,1016,Sammelbox A4 Karton blau,5,2.49,12.45,0
B01655,Klasse 2,1042,Schnellhefter A4 Kunststoff orange,2,0.5,1.0,0
B01656,Klasse 1,1014,Doppelanspitzer Dose Trio Grip,1,2.99,2.99,0
B01656,Klasse 1,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,0
B01656,Klasse 1,1010,Knetmasse 10 Farben,1,3.49,3.49,0
B01656,Klasse 1,1022,Schreiblern-Füller Lamy ABC,1,14.5,14.5,0
B01657,Klasse 8,1028,Collegeblock A4 liniert (80 Blatt),5,1.79,8.95,0
B01657,Klasse 8,1044,Fineliner 10er Set Stabilo Point 88,1,7.99,7.99,0
B01657,Klasse 8,1031,Füllfederhalter Lamy Safari M,1,19.9,19.9,0
B01658,Klasse 3,1003,Schreiblernheft A4 Lineatur 3 (16 Blatt),3,0.99,2.97,0
B01658,Klasse 3,1014,Doppelanspitzer Dose Trio Grip,1,2.99,2.99,0
B01658,Klasse 3,1042,Schnellhefter A4 Kunststoff orange,5,0.5,2.5,0
B01658,Klasse 3,1039,Schnellhefter A4 Kunststoff rot,3,0.5,1.5,0
B01658,Klasse 3,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,0
B01658,Klasse 3,1023,Hausaufgabenheft Grundschule A5,1,1.99,1.99,0
B01658,Klasse 3,1016,Sammelbox A4 Karton blau,3,2.49,7.47,0
B01658,Klasse 3,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,0
B01658,Klasse 3,1008,Buntstifte 12er Set dreikant (dick),1,5.49,5.49,0
B01659,Klasse 2 & 10,1009,Wachsmalkreiden 12er Set (wasservermalbar),1,6.99,6.99,1
B01659,Klasse 2 & 10,1023,Hausaufgabenheft Grundschule A5,1,1.99,1.99,1
B01659,Klasse 2 & 10,1041,Schnellhefter A4 Kunststoff gelb,3,0.5,1.5,1
B01659,Klasse 2 & 10,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,1
B01659,Klasse 2 & 10,1010,Knetmasse 10 Farben,1,3.49,3.49,1
B01659,Klasse 2 & 10,1053,Ringbucheinlagen A4 liniert 100 Blatt,5,2.29,11.45,1
B01659,Klasse 2 & 10,1037,Lineal 30cm Kunststoff transparent,1,1.1,1.1,1
B01660,Klasse 9,1034,Schulkompass Zirkel Staedtler,1,8.5,8.5,0
B01660,Klasse 9,1045,Ringbuch A4 schmal 25mm,3,2.99,8.97,0
B01660,Klasse 9,1025,Schulheft A4 kariert Lineatur 22 (16 Blatt),1,0.99,0.99,0
B01660,Klasse 9,1041,Schnellhefter A4 Kunststoff gelb,3,0.5,1.5,0
B01660,Klasse 9,1056,Kugelschreiber Grip 2011 M schwarz,3,4.5,13.5,0
B01661,Klasse 12,1053,Ringbucheinlagen A4 liniert 100 Blatt,3,2.29,6.87,0
B01661,Klasse 12,1056,Kugelschreiber Grip 2011 M schwarz,3,4.5,13.5,0
B01661,Klasse 12,1029,Geodreieck 16 cm transparent Aristo,1,1.2,1.2,0
B01661,Klasse 12,1028,Collegeblock A4 liniert (80 Blatt),5,1.79,8.95,0
B01661,Klasse 12,1061,Tintenroller Pilot Frixion Ball 0.7 schwarz,1,3.29,3.29,0
B01662,Klasse 4,1013,Klebestift Uhu Renature 21g,1,1.89,1.89,0
B01662,Klasse 4,1041,Schnellhefter A4 Kunststoff gelb,1,0.5,0.5,0
B01662,Klasse 4,1040,Schnellhefter A4 Kunststoff grün,2,0.5,1.0,0
B01662,Klasse 4,1026,Vokabelheft A5 Lineatur 53 (32 Blatt),5,1.29,6.45,0
B01662,Klasse 4,1023,Hausaufgabenheft Grundschule A5,1,1.99,1.99,0
B01662,Klasse 4,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,0
B01662,Klasse 4,1015,Radiergummi soft (für Bleistifte),1,0.8,0.8,0
B01662,Klasse 4,1039,Schnellhefter A4 Kunststoff rot,2,0.5,1.0,0
B01662,Klasse 4,1033,Tintenkiller Super Pirat (2er Pack),1,2.49,2.49,0
B01663,Klasse 2,1009,Wachsmalkreiden 12er Set (wasservermalbar),1,6.99,6.99,0
B01663,Klasse 2,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,0
B01663,Klasse 2,1008,Buntstifte 12er Set dreikant (dick),1,5.49,5.49,0
B01663,Klasse 2,1012,Bastelschere rund 13cm Linkshänder,1,2.2,2.2,0
B01663,Klasse 2,1017,Zeichenblock A3 (20 Blatt),1,2.49,2.49,0
B01663,Klasse 2,1021,Knete-Unterlage Kunststoff A3,1,1.99,1.99,0
B01663,Klasse 2,1002,Schreiblernheft A4 Lineatur 2 (16 Blatt),5,0.99,4.95,0
B01663,Klasse 2,1016,Sammelbox A4 Karton blau,2,2.49,4.98,0
B01664,Klasse 2,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,0
B01664,Klasse 2,1012,Bastelschere rund 13cm Linkshänder,1,2.2,2.2,0
B01664,Klasse 2,1008,Buntstifte 12er Set dreikant (dick),1,5.49,5.49,0
B01664,Klasse 2,1042,Schnellhefter A4 Kunststoff orange,2,0.5,1.0,0
B01664,Klasse 2,1005,Rechenheft A4 Lineatur 7 (7x7mm Kästchen),2,0.99,1.98,0
B01664,Klasse 2,1007,Schreiblernbleistift Trio Grip (dick),5,1.99,9.95,0
B01664,Klasse 2,1041,Schnellhefter A4 Kunststoff gelb,1,0.5,0.5,0
B01664,Klasse 2,1009,Wachsmalkreiden 12er Set (wasservermalbar),1,6.99,6.99,0
B01664,Klasse 2,1040,Schnellhefter A4 Kunststoff grün,5,0.5,2.5,0
B01665,Klasse 11,1034,Schulkompass Zirkel Staedtler,1,8.5,8.5,0
B01665,Klasse 11,1015,Radiergummi soft (für Bleistifte),1,0.8,0.8,0
B01665,Klasse 11,1051,Grafikrechner Casio FX-CG50,1,119.0,119.0,0
B01666,Klasse 12,1043,Textmarker-Set 4 Farben Stabilo Boss,1,4.99,4.99,0
B01666,Klasse 12,1036,Bleistift HB Grip 2001 Faber-Castell,3,1.5,4.5,0
B01666,Klasse 12,1045,Ringbuch A4 schmal 25mm,3,2.99,8.97,0
B01667,Klasse 4,1016,Sammelbox A4 Karton blau,3,2.49,7.47,0
B01667,Klasse 4,1033,Tintenkiller Super Pirat (2er Pack),5,2.49,12.45,0
B01667,Klasse 4,1031,Füllfederhalter Lamy Safari M,1,19.9,19.9,0
B01667,Klasse 4,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,0
B01667,Klasse 4,1038,Schnellhefter A4 Kunststoff blau,2,0.5,1.0,0
B01667,Klasse 4,1013,Klebestift Uhu Renature 21g,1,1.89,1.89,0
B01668,Klasse 11,1061,Tintenroller Pilot Frixion Ball 0.7 schwarz,1,3.29,3.29,0
B01668,Klasse 11,1056,Kugelschreiber Grip 2011 M schwarz,1,4.5,4.5,0
B01668,Klasse 11,1037,Lineal 30cm Kunststoff transparent,1,1.1,1.1,0
B01668,Klasse 11,1036,Bleistift HB Grip 2001 Faber-Castell,2,1.5,3.0,0
B01669,Klasse 4,1020,Haarpinsel-Set (Größen 2/6/10),1,3.99,3.99,0
B01669,Klasse 4,1032,Tintenpatronen blau T10 (5er Pack),5,1.8,9.0,0
B01669,Klasse 4,1018,Tuschkasten K12 (12 Farben),1,9.95,9.95,0
B01669,Klasse 4,1023,Hausaufgabenheft Grundschule A5,1,1.99,1.99,0
B01669,Klasse 4,1011,Bastelschere rund 13cm Rechtshänder,1,2.2,2.2,0
B01669,Klasse 4,1012,Bastelschere rund 13cm Linkshänder,1,2.2,2.2,0
B01669,Klasse 4,1039,Schnellhefter A4 Kunststoff rot,1,0.5,0.5,0
B01669,Klasse 4,1004,Schulheft A4 Lineatur 4 (16 Blatt),5,0.99,4.95,0
B01669,Klasse 4,1045,Ringbuch A4 schmal 25mm,3,2.99,8.97,0
B01670,Klasse 6,1039,Schnellhefter A4 Kunststoff rot,5,0.5,2.5,0
B01670,Klasse 6,1035,Buntstifte 24er Set dreikant,1,8.99,8.99,0
B01670,Klasse 6,1037,Lineal 30cm Kunststoff transparent,1,1.1,1.1,0
B01670,Klasse 6,1060,Prospekthüllen A4 transparent 100er Pack,1,3.99,3.99,0
B01670,Klasse 6,1018,Tuschkasten K12 (12 Farben),1,9.95,9.95,0
B01670,Klasse 6,1019,Borstenpinsel-Set (Größen 4/8/12),1,3.5,3.5,0
B01671,Klasse 11,1015,Radiergummi soft (für Bleistifte),1,0.8,0.8,0
B01671,Klasse 11,1049,Oxford Collegeblock A4 kariert (90g Papier),5,2.79,13.95,0
B01672,Klasse 6,1005,Rechenheft A4 Lineatur 7 (7x7mm Kästchen),5,0.99,4.95,0
B01672,Klasse 6,1032,Tintenpatronen blau T10 (5er Pack),3,1.8,5.4,0
B01672,Klasse 6,1013,Klebestift Uhu Renature 21g,1,1.89,1.89,0
B01672,Klasse 6,1025,Schulheft A4 kariert Lineatur 22 (16 Blatt),2,0.99,1.98,0
B01672,Klasse 6,1043,Textmarker-Set 4 Farben Stabilo Boss,1,4.99,4.99,0
B01673,Klasse 9,1024,Schulheft A4 liniert Lineatur 21 (16 Blatt),10,0.99,9.9,0
B01673,Klasse 9,1036,Bleistift HB Grip 2001 Faber-Castell,5,1.5,7.5,0
B01673,Klasse 9,1033,Tintenkiller Super Pirat (2er Pack),1,2.49,2.49,0
B01674,Klasse 2,1039,Schnellhefter A4 Kunststoff rot,2,0.5,1.0,0
B01674,Klasse 2,1022,Schreiblern-Füller Lamy ABC,1,14.5,14.5,0
